URL,size,outgoing links,content-type
https://www.nytimes.com/watching/recommendations/watching-film-a-man-for-all-seasons,129391,34,text/html; charset=utf-8
https://www.nytimes.com/watching/recommendations/watching-tv-deutschland-83,128556,35,text/html; charset=utf-8
https://www.nytimes.com/watching/recommendations/finding-dory,130123,36,text/html; charset=utf-8
https://www.nytimes.com/video/fashion/100000002477937/paris-fashion-week-elements-character.html,173721,76,text/html; charset=utf-8
https://www.nytimes.com/2014/08/15/us/military-hairstyle-rules-dreadlocks-cornrows.html,75060,103,text/html; charset=utf-8
https://www.nytimes.com/2016/11/11/movies/arrival-review-amy-adams-jeremy-renner.html?_r=0,93517,111,text/html; charset=utf-8
https://www.nytimes.com/video/fashion/100000002470457/paris-fashion-week-elements-volume.html,174139,76,text/html; charset=utf-8
https://www.nytimes.com/watching/recommendations/finding-nemo,129702,36,text/html; charset=utf-8
https://www.nytimes.com/watching/recommendations/spiral,128668,35,text/html; charset=utf-8
https://www.nytimes.com/watching/recommendations/how-green-was-my-valley,127489,33,text/html; charset=utf-8
https://www.nytimes.com/video/business/smallbusiness/100000003867554/the-next-generation-of-yuengling-beer.html?playlistId=1194811665308,185940,88,text/html; charset=utf-8
https://www.nytimes.com/watching/recommendations/watching-tv-les-revenants-the-returned,127615,33,text/html; charset=utf-8
https://www.nytimes.com/watching/titles/movies/174120,119552,40,text/html; charset=utf-8
https://www.nytimes.com/video/movies/100000004824816/anatomy-of-a-scene-arrival.html,183636,71,text/html; charset=utf-8
https://www.nytimes.com/2017/02/06/dining/meatloaf-book-recipes.html,92396,118,text/html; charset=utf-8
https://www.nytimes.com/watching/titles/movies/76270,115208,30,text/html; charset=utf-8
https://www.nytimes.com/video/fashion/100000002444186/new-york-fashion-week-debrief-.html?playlistId=1247467968243,159267,107,text/html; charset=utf-8
https://www.nytimes.com/2016/11/19/sports/basketball/russell-westbrook-oklahoma-hall-of-fame.html,80376,104,text/html; charset=utf-8
https://www.nytimes.com/video/business/smallbusiness/100000003846485/the-american-dream-served-family-style.html,198496,94,text/html; charset=utf-8
https://www.nytimes.com/watching/recommendations/watching-film-lawrence-of-arabia,130881,37,text/html; charset=utf-8
https://www.nytimes.com/video/fashion/100000002424687/elements-line.html,173982,76,text/html; charset=utf-8
https://www.nytimes.com/spotlight/sports-limitless-athletes,120572,130,text/html; charset=utf-8
https://www.nytimes.com/2016/12/05/arts/television/best-tv-shows.html?_r=0,113115,159,text/html; charset=utf-8
https://www.nytimes.com/2014/11/07/theater/geoff-sobelles-the-object-lesson-at-bam.html,76703,100,text/html; charset=utf-8
https://www.nytimes.com/watching/recommendations/watching-film-interstellar,131086,37,text/html; charset=utf-8
https://www.nytimes.com/watching/titles/movies/269228,120292,42,text/html; charset=utf-8
https://www.nytimes.com/2016/10/29/sports/phil-heath-mr-olympia-bodybuilder.html?rref=collection%2Fspotlightcollection%2FLimitless,110778,125,text/html; charset=utf-8
https://www.nytimes.com/watching/recommendations/watching-film-the-bridge-on-the-river-kwai,129930,36,text/html; charset=utf-8
https://www.nytimes.com/video/business/smallbusiness/100000003846742/brothers-of-invention.html?playlistId=1194811665308,179302,85,text/html; charset=utf-8
https://www.nytimes.com/2016/11/28/sports/basketball/new-york-knicks-oklahoma-city-thunder.html,80175,105,text/html; charset=utf-8
https://www.nytimes.com/2016/04/07/world/middleeast/jerusalem-christians-jesus-tomb.html,94264,118,text/html; charset=utf-8
https://www.nytimes.com/watching/recommendations/watching-film-magic-mike,129856,36,text/html; charset=utf-8
https://www.nytimes.com/watching/recommendations/sicario,131417,39,text/html; charset=utf-8
https://www.nytimes.com/interactive/2014/09/04/arts/fall-arts-preview-times-100-calendar.html,110027,120,text/html; charset=utf-8
https://www.nytimes.com/watching/recommendations/babe,129747,36,text/html; charset=utf-8
https://www.nytimes.com/2016/01/15/world/middleeast/in-jerusalem-old-city-evictions-seen-as-stirring-up-hornet-nest.html,86832,107,text/html; charset=utf-8
https://www.nytimes.com/2016/11/22/sports/tennis/deaf-player-lee-duck-hee-south-korea.html?rref=collection%2Fspotlightcollection%2FLimitless,115644,120,text/html; charset=utf-8
https://www.nytimes.com/video/business/international/100000003854704/bacon-a-sign-of-the-times-in-china.html?playlistId=1194811622255,169452,75,text/html; charset=utf-8
https://www.nytimes.com/watching/recommendations/watching-film-all-about-eve,128747,35,text/html; charset=utf-8
https://www.nytimes.com/video/technology/personaltech/100000003850293/app-smart-start-up-101.html?playlistId=100000002478776,182301,70,text/html; charset=utf-8
https://www.nytimes.com/2017/01/04/sports/neurotracker-athletic-performance.html?rref=collection%2Fspotlightcollection%2FLimitless,120737,124,text/html; charset=utf-8
https://www.nytimes.com/watching/titles/movies/51058,119219,40,text/html; charset=utf-8
https://www.nytimes.com/video/arts/100000004912994/object-lesson-360.html?action=click&contentCollection=arts&module=lede&pgtype=article&region=caption,199803,69,text/html; charset=utf-8
https://www.nytimes.com/watching/recommendations/the-martian,130415,36,text/html; charset=utf-8
https://www.nytimes.com/by/matt-richtel,112688,123,text/html; charset=utf-8
https://www.nytimes.com/2016/12/16/science/local-government-climate-change-efforts.html,272574,120,text/html; charset=utf-8
https://www.nytimes.com/2016/11/20/sports/119-year-old-runner-world-masters-championships.html?rref=collection%2Fspotlightcollection%2FLimitless,137204,125,text/html; charset=utf-8
https://www.nytimes.com/video/business/smallbusiness/100000003846742/brothers-of-invention.html,179301,85,text/html; charset=utf-8
https://www.nytimes.com/watching/titles/movies/46053,117719,36,text/html; charset=utf-8
https://www.nytimes.com/2016/11/28/sports/basketball/nba-schedule-cavaliers-clippers-warriors-rockets.html,83774,108,text/html; charset=utf-8
https://www.nytimes.com/2016/12/06/technology/google-says-it-will-run-entirely-on-renewable-energy-in-2017.html,78417,103,text/html; charset=utf-8
https://www.nytimes.com/column/tv-sports,110599,121,text/html; charset=utf-8
https://www.nytimes.com/2017/01/21/business/energy-environment/offshore-wind-energy-long-island.html,107850,109,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/health-screenings-what-you-should-know-tb029.html,18386,30,text/html; charset=UTF-8
https://www.nytimes.com/2016/12/15/sports/for-swimmers-with-ice-water-in-their-veins-an-event-to-match.html?rref=collection%2Fspotlightcollection%2FLimitless,110079,111,text/html; charset=utf-8
https://www.nytimes.com/watching/recommendations/the-best-years-of-our-lives,129684,35,text/html; charset=utf-8
https://www.nytimes.com/2015/10/06/business/energy-environment/iran-might-not-be-an-immediate-bonanza-for-oil-firms.html,87439,110,text/html; charset=utf-8
https://www.nytimes.com/2017/02/08/us/politics/ivanka-trump-murdoch-trustee.html,70884,101,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/choosing-the-right-college-tb017.html,18439,30,text/html; charset=UTF-8
https://www.nytimes.com/2017/01/06/your-money/trump-may-not-like-alternative-energy-but-investors-should.html,82625,106,text/html; charset=utf-8
https://www.nytimes.com/2016/11/14/sports/bill-simmons-hbo-any-given-wednesday-ringer.html?rref=collection%2Fcolumn%2FTV%20Sports,86003,114,text/html; charset=utf-8
https://www.nytimes.com/video/opinion/100000004674545/41-miles.html?action=click&contentCollection=opinion&module=lede&pgtype=article&region=caption,193573,72,text/html; charset=utf-8
https://www.nytimes.com/2017/01/20/sports/basketball/new-york-knicks-washington-wizards-score-113-110.html,79382,105,text/html; charset=utf-8
https://www.nytimes.com/2017/02/14/us/politics/joseph-clancy-secret-service.html,70681,106,text/html; charset=utf-8
https://www.nytimes.com/2015/10/06/business/energy-environment/russia-oil-giant-selling-assets.html,84376,111,text/html; charset=utf-8
https://www.nytimes.com/watching/recommendations/watching-film-west-side-story,129935,36,text/html; charset=utf-8
https://www.nytimes.com/2017/02/01/nyregion/at-mysterious-bookshop-in-tribeca-a-hunt-for-clues-and-diversions.html?rref=collection%2Fcolumn%2FNeighborhood%20Joint,77771,107,text/html; charset=utf-8
https://www.nytimes.com/2017/02/16/us/politics/neil-gorsuch-supreme-court-senate-hearing.html,70547,99,text/html; charset=utf-8
https://www.nytimes.com/2017/01/21/sports/basketball/new-york-knicks-phoenix-suns-score.html,78844,110,text/html; charset=utf-8
https://www.nytimes.com/2017/01/24/movies/oscar-nominations-2017.html,110563,133,text/html; charset=utf-8
https://www.nytimes.com/2016/11/02/sports/baseball/fox-honors-ailing-director-who-makes-all-the-plays.html?rref=collection%2Fcolumn%2FTV%20Sports,85280,111,text/html; charset=utf-8
https://www.nytimes.com/interactive/2017/movies/oscars-2017-nominees-ballot.html,323361,107,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/hurricane-sandy.html,18218,30,text/html; charset=UTF-8
https://www.nytimes.com/2017/01/25/sports/basketball/lebron-james-cleveland-cavaliers-david-griffin.html,69657,95,text/html; charset=utf-8
https://www.nytimes.com/2017/02/02/us/delaware-prison-james-vaughn-correctional-center.html,78745,100,text/html; charset=utf-8
https://www.nytimes.com/2017/01/27/nyregion/delias-lounge-bay-ridge-brooklyn.html?rref=collection%2Fcolumn%2FNeighborhood%20Joint,80493,106,text/html; charset=utf-8
https://www.nytimes.com/2015/07/30/arts/music/in-atlantas-ever-shifting-hip-hop-scene-future-and-migos-keep-innovating.html?ref=arts,78199,105,text/html; charset=utf-8
https://www.nytimes.com/2017/02/15/nyregion/in-chinatown-a-go-to-thai-grocery.html?rref=collection%2Fcolumn%2FNeighborhood%20Joint,80616,109,text/html; charset=utf-8
https://www.nytimes.com/2017/02/14/us/politics/Kellyanne-Conway-ivanka-trump-ethics.html,69786,103,text/html; charset=utf-8
https://www.nytimes.com/2016/04/07/world/europe/eu-migrants-asylum.html,117599,112,text/html; charset=utf-8
https://www.nytimes.com/by/christopher-d-shea,109777,123,text/html; charset=utf-8
https://www.nytimes.com/2016/11/28/sports/football/monday-night-football-tv-ratings-espn.html?rref=collection%2Fcolumn%2FTV%20Sports,86329,114,text/html; charset=utf-8
https://www.nytimes.com/2016/04/07/business/international/gucci-ad-unhealthily-thin-model.html,80201,113,text/html; charset=utf-8
https://www.nytimes.com/2016/10/02/opinion/sunday/who-gets-to-vote.html,83713,112,text/html; charset=utf-8
https://www.nytimes.com/column/neighborhood-joint,110023,122,text/html; charset=utf-8
https://www.nytimes.com/2017/01/04/us/politics/dabbing-paul-ryan-cal-marshall.html,78518,112,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/chile-mine-collapse-traps-33-tb015.html,18367,30,text/html; charset=UTF-8
https://www.nytimes.com/2017/01/18/nyregion/dorothys-day-spa-in-manhattan.html?rref=collection%2Fcolumn%2FNeighborhood%20Joint,77513,103,text/html; charset=utf-8
https://www.nytimes.com/2017/02/05/sports/basketball/lebron-james-carmelo-anthony-cavaliers-knicks.html,89787,113,text/html; charset=utf-8
https://www.nytimes.com/2016/11/15/sports/nbc-thursday-night-football-tv-ratings-nfl.html?rref=collection%2Fcolumn%2FTV%20Sports,81738,110,text/html; charset=utf-8
https://www.nytimes.com/2017/02/06/sports/toronto-raptors-eastern-conference.html,82532,108,text/html; charset=utf-8
https://www.nytimes.com/2017/02/09/nyregion/retro-roller-skating-under-the-strobe-lights.html?rref=collection%2Fcolumn%2FNeighborhood%20Joint,158402,108,text/html; charset=utf-8
https://www.nytimes.com/2017/01/09/movies/golden-globes-best-worst.html,112683,138,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/new-york-times-film-reviews-best-picture-picks-from-the-1940s-tb051.html,18706,30,text/html; charset=UTF-8
https://www.nytimes.com/2017/01/30/world/australia/trump-us-refugee-manus-nauru.html,72413,97,text/html; charset=utf-8
https://www.nytimes.com/2015/11/22/sports/basketball/movie-studios-turn-to-athletes-to-create-a-buzz.html,88262,112,text/html; charset=utf-8
https://www.nytimes.com/2016/11/01/opinion/the-price-of-certainty.html,70564,99,text/html; charset=utf-8
https://www.nytimes.com/2016/11/04/sports/baseball/world-series-game-7-tv-ratings.html?rref=collection%2Fcolumn%2FTV%20Sports,84815,117,text/html; charset=utf-8
https://www.nytimes.com/2015/11/26/sports/basketball/golden-state-warriors-make-nba-history-with-16th-straight-win.html,84852,109,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/at-war-tb009.html,18128,30,text/html; charset=UTF-8
https://www.nytimes.com/2016/11/22/dining/fish-cheeks-review-restaurant-noho.html,210339,116,text/html; charset=utf-8
https://www.nytimes.com/2017/01/31/dining/chumleys-review-bar-west-village.html,224002,115,text/html; charset=utf-8
https://www.nytimes.com/video/arts/music/100000004898957/bad-and-boujee-migos.html?action=click&contentCollection=arts&module=embedded&pgtype=article&region=caption,200484,70,text/html; charset=utf-8
https://www.nytimes.com/2015/11/23/sports/basketball/7-feet-7-blocks-kristaps-porzingis-looms-ever-larger.html,82629,111,text/html; charset=utf-8
https://www.nytimes.com/2016/08/26/theater/life-according-to-saki-carol-tambor-best-of-edinburgh-award.html,65491,98,text/html; charset=utf-8
https://www.nytimes.com/subscriptions/Multiproduct/lp8HYKU.html,27891,32,text/html
https://www.nytimes.com/2016/04/07/your-money/what-new-rules-on-retirement-savings-mean-for-investors.html,84946,108,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/sean-penn-his-life-and-films-tb067.html,18234,30,text/html; charset=UTF-8
https://www.nytimes.com/2015/11/24/sports/basketball/nets-disastrous-deal-with-the-celtics-keeps-getting-worse.html,92643,116,text/html; charset=utf-8
https://www.nytimes.com/2016/11/13/movies/loving-jeff-nichols-interview.html,88001,117,text/html; charset=utf-8
https://www.nytimes.com/2016/03/18/business/international/once-a-darling-spanish-solar-company-abengoa-faces-reckoning.html,80145,108,text/html; charset=utf-8
https://www.nytimes.com/2016/10/20/sports/basketball/derrick-rose-rape-trial-new-york-knicks.html,80739,105,text/html; charset=utf-8
https://www.nytimes.com/2016/04/10/education/edlife/why-upperclassmen-pay-more-they-may-get-less.html?rref=collection%2Fspotlightcollection%2FConversation%20Starters,90720,110,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/japan-the-2011-earthquake-tb033.html,18247,30,text/html; charset=UTF-8
https://www.nytimes.com/2016/10/17/sports/basketball/new-york-knicks-joakim-noah.html,85126,112,text/html; charset=utf-8
https://www.nytimes.com/2016/01/29/business/energy-environment/california-narrowly-votes-to-retain-system-that-pays-solar-users-for-excess-power.html,75330,98,text/html; charset=utf-8
https://www.nytimes.com/video/business/100000004623976/hunting-the-perfect-wave.html?action=click&contentCollection=business&module=lede&pgtype=article&region=caption,301983,108,text/html; charset=utf-8
https://www.nytimes.com/2016/03/09/business/energy-environment/whole-foods-plans-100-rooftop-solar-systems.html,70515,99,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/the-life-and-films-of-john-hughes-tb094.html,18310,30,text/html; charset=UTF-8
https://www.nytimes.com/2016/12/13/business/economy/thomas-schelling-dead-nobel-laureate.html,86344,102,text/html; charset=utf-8
https://www.nytimes.com/2016/04/07/your-money/new-rules-for-retirement-accounts-financial-advisers.html,85793,113,text/html; charset=utf-8
https://www.nytimes.com/2016/04/24/business/energy-environment/renewable-energy-stumbles-toward-the-future.html,90032,120,text/html; charset=utf-8
https://www.nytimes.com/2016/09/03/business/energy-environment/surfs-up-and-the-ocean-is-nowhere-in-sight.html,89891,102,text/html; charset=utf-8
https://www.nytimes.com/subscriptions/edu/lp3HLK4.html?campaignId=3J98R,12146,33,text/html
https://www.nytimes.com/2016/09/24/theater/review-in-a-taste-of-honey-shes-having-the-baby-how-quaint.html,76018,102,text/html; charset=utf-8
https://www.nytimes.com/2016/10/29/opinion/pashtanas-lesson.html,85585,110,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/the-life-and-art-of-philip-seymour-hoffman-tb093.html,18682,30,text/html; charset=UTF-8
https://www.nytimes.com/store/books/tbooks/motherlode-real-life-lessons-tb046.html,18416,30,text/html; charset=UTF-8
https://www.nytimes.com/2016/06/03/sports/warriors-cavs-nba-finals-shaun-livingston-lebron-james.html,85416,106,text/html; charset=utf-8
https://www.nytimes.com/store/clarence-thomas-an-embattled-nomination-tb019.html,18397,29,text/html; charset=UTF-8
https://www.nytimes.com/2017/01/05/theater/lucas-hedges-manchester-by-the-sea.html?_r=0,85959,111,text/html; charset=utf-8
https://www.nytimes.com/subscriptions/Multiproduct/lp8X7JK.html?campaignId=47J4R,507,0,text/html
https://www.nytimes.com/interactive/2016/03/30/upshot/trump-clinton-delegate-calculator.html,205461,45,text/html; charset=utf-8
https://www.nytimes.com/by/edward-wong,112483,122,text/html; charset=utf-8
https://www.nytimes.com/2016/04/07/upshot/if-cruz-keeps-this-pace-trump-wont-get-a-majority-of-delegates.html,88775,126,text/html; charset=utf-8
https://www.nytimes.com/2017/01/05/theater/lucas-hedges-manchester-by-the-sea.html,85959,110,text/html; charset=utf-8
https://www.nytimes.com/live/nba-finals-game-1-cavs-warriors/,67180,80,text/html; charset=UTF-8
https://www.nytimes.com/store/books/tbooks/alzheimer-s-unlocking-the-secrets-tb006.html,18319,30,text/html; charset=UTF-8
https://www.nytimes.com/video/world/asia/100000004853700/manhunt-for-jail-escapees-in-the-philippines.html,221578,107,text/html; charset=utf-8
https://www.nytimes.com/2016/11/16/world/united-nations-climate-change-trump.html,284135,122,text/html; charset=utf-8
https://www.nytimes.com/store/marathon-bombing-survivor-jeff-bauman-tb040.html,18273,29,text/html; charset=UTF-8
https://www.nytimes.com/2016/06/02/sports/basketball/andre-iguodala-remains-warriors-unsung-hero.html,90284,114,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/reviving-holiday-leftovers-tb064.html,18226,30,text/html; charset=UTF-8
https://www.nytimes.com/2016/04/10/magazine/the-unbearable-whiteness-of-baseball.html,83560,109,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/back-pain-searching-for-answers-tb010.html,18469,30,text/html; charset=UTF-8
https://www.nytimes.com/column/sports-of-the-times,110586,122,text/html; charset=utf-8
https://www.nytimes.com/2017/01/06/nyregion/indian-point-nuclear-power-plant-shutdown.html,94287,105,text/html; charset=utf-8
https://www.nytimes.com/video/world/asia/100000004853700/manhunt-for-jail-escapees-in-the-philippines.html?playlistId=1194811622211,221581,107,text/html; charset=utf-8
https://www.nytimes.com/2016/06/03/sports/basketball/anderson-varejao-cleveland-cavaliers-golden-state-warriors.html,82199,106,text/html; charset=utf-8
https://www.nytimes.com/store/the-gardner-america-s-greatest-art-heist-tb088.html,18520,29,text/html; charset=UTF-8
https://www.nytimes.com/2017/02/16/t-magazine/travel/stockholm-architecture-design.html?rref=collection%2Fcolumn%2FWanderlust,153858,119,text/html; charset=utf-8
https://www.nytimes.com/2017/02/16/sports/basketball/knicks-season-carmelo-anthony.html?rref=collection%2Fcolumn%2FOn%20Pro%20Basketball,90064,116,text/html; charset=utf-8
https://www.nytimes.com/by/sheryl-gay-stolberg,123418,139,text/html; charset=utf-8
https://www.nytimes.com/2016/06/03/sports/basketball/golden-state-warriors-defeat-cleveland-cavaliers-nba-finals-game-1.html,87119,110,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/johnny-depp-his-films-and-career-tb034.html,18390,30,text/html; charset=UTF-8
https://www.nytimes.com/store/books/tbooks/the-new-york-times-10-best-books-of-2010-tb108.html,18400,30,text/html; charset=UTF-8
https://www.nytimes.com/video/world/asia/100000004861622/rape-fire-and-death-in-myanmar.html,259552,109,text/html; charset=utf-8
https://www.nytimes.com/by/patrick-mcgeehan,115443,124,text/html; charset=utf-8
https://www.nytimes.com/2015/08/07/theater/review-hamilton-young-rebels-changing-history-and-theater.html,225526,115,text/html; charset=utf-8
https://www.nytimes.com/2016/05/07/us/politics/hillary-clinton-republican-party.html,103268,133,text/html; charset=utf-8
https://www.nytimes.com/2017/02/08/sports/basketball/doc-rivers-phil-jackson-knicks-nba-harvey-araton.html?rref=collection%2Fcolumn%2FOn%20Pro%20Basketball,93368,114,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/fracking-the-promise-and-the-peril.html,18309,30,text/html; charset=UTF-8
https://www.nytimes.com/2015/10/27/theater/students-will-get-tickets-to-hamilton-with-its-hip-hop-infused-history.html,83919,108,text/html; charset=utf-8
https://www.nytimes.com/2017/01/22/world/asia/india-train-hirakhand-express.html,87506,104,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/sleep-and-health-tb068.html,18082,30,text/html; charset=UTF-8
https://www.nytimes.com/2016/04/10/magazine/michael-botticelli-is-not-in-favor-of-legalization.html,73661,99,text/html; charset=utf-8
https://www.nytimes.com/2016/04/10/magazine/the-ceo-of-hamilton-inc.html,113555,111,text/html; charset=utf-8
https://www.nytimes.com/2017/01/26/sports/basketball/nba-all-star-game-russell-westbrook-kevin-durant.html,73320,104,text/html; charset=utf-8
https://www.nytimes.com/2017/02/05/sports/basketball/lebron-james-carmelo-anthony-cavaliers-knicks.html?rref=collection%2Fcolumn%2FOn%20Pro%20Basketball,89787,114,text/html; charset=utf-8
https://www.nytimes.com/2016/05/11/us/politics/west-virginia-primary-preview.html,87777,119,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/the-most-visited-nytimes-com-articles-of-2010-tb100.html,18396,30,text/html; charset=UTF-8
https://www.nytimes.com/2016/04/04/world/americas/insiders-account-of-how-graft-fed-brazils-political-crisis.html?rref=collection%2Fspotlightcollection%2FGreat%20Reads,113830,125,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/the-challenger-liftoff-then-disaster.html,18420,30,text/html; charset=UTF-8
https://www.nytimes.com/column/magazine-talk,110045,123,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/strategies-for-philanthropy-and-giving-back-tb072.html,18390,30,text/html; charset=UTF-8
https://www.nytimes.com/2016/08/18/us/beyond-coal-imagining-appalachias-future.html,100626,138,text/html; charset=utf-8
https://www.nytimes.com/2017/02/06/sports/toronto-raptors-eastern-conference.html?rref=collection%2Fcolumn%2FOn%20Pro%20Basketball,82532,109,text/html; charset=utf-8
https://www.nytimes.com/2016/03/16/arts/lin-manuel-miranda-hamilton-creator-freestyles-for-obama.html,74410,103,text/html; charset=utf-8
https://www.nytimes.com/2017/02/09/sports/basketball/charles-oakley-james-dolan-knicks.html?rref=collection%2Fcolumn%2FOn%20Pro%20Basketball,95355,111,text/html; charset=utf-8
https://www.nytimes.com/2016/08/20/world/americas/alienated-and-angry-coal-miners-see-donald-trump-as-their-only-choice.html,103830,126,text/html; charset=utf-8
https://www.nytimes.com/store/downton-abbey.html,18142,29,text/html; charset=UTF-8
https://www.nytimes.com/store/books/tbooks/robert-p-hanssen-fbi-agent-and-spy-tb065.html,18458,30,text/html; charset=UTF-8
https://www.nytimes.com/2016/11/20/business/energy-environment/a-bleak-outlook-for-trumps-promises-to-coal-miners.html,121164,119,text/html; charset=utf-8
https://www.nytimes.com/2017/02/16/travel/tbilisi-georgia-republic-post-soviet-restaurant-dining-scene.html?rref=collection%2Fcolumn%2FHeads%20Up,83524,112,text/html; charset=utf-8
https://www.nytimes.com/2016/10/26/theater/review-jake-gyllenhaal-shines-in-a-joyous-sunday-in-the-park-with-george.html,86843,113,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/the-early-films-and-career-of-steven-spielberg-tb082.html,18530,30,text/html; charset=UTF-8
https://www.nytimes.com/store/books/tbooks/metropolitan-diary-highlights-from-the-1980s-tb042.html,18383,30,text/html; charset=UTF-8
https://www.nytimes.com/2015/06/17/sports/basketball/nba-finals-2015-warriors-win-title-beating-cavaliers.html,94285,113,text/html; charset=utf-8
https://www.nytimes.com/2017/02/15/world/asia/jakarta-election-ahok-indonesia.html,86183,106,text/html; charset=utf-8
https://www.nytimes.com/2016/03/18/world/europe/greece-idomeni-refugees.html,119202,128,text/html; charset=utf-8
https://www.nytimes.com/2016/12/25/arts/music/george-michael-dead.html,229752,121,text/html; charset=utf-8
https://www.nytimes.com/2015/06/18/sports/basketball/with-warriors-long-title-drought-over-whos-next.html,82233,107,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/the-new-york-times-10-best-books-of-2011-tb109.html,18430,30,text/html; charset=UTF-8
https://www.nytimes.com/2017/02/07/arts/music/grammys-host-james-corden-carpool-karaoke.html,90912,119,text/html; charset=utf-8
https://www.nytimes.com/2016/04/10/magazine/the-new-europeans.html,151319,124,text/html; charset=utf-8
https://www.nytimes.com/store/volkswagen-pollution-testing.html,18391,29,text/html; charset=UTF-8
https://www.nytimes.com/store/books/tbooks/the-most-visited-nytimes-com-articles-of-2011-tb101.html,18414,30,text/html; charset=UTF-8
https://www.nytimes.com/2015/06/17/sports/basketball/remembering-king-james-before-and-after-his-crowning.html,83660,107,text/html; charset=utf-8
https://www.nytimes.com/2016/12/28/arts/music/melina-matsoukas-beyonce-formation-interview.html,80473,109,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/yoga-risks-and-benefits-tb001.html,18314,30,text/html; charset=UTF-8
https://www.nytimes.com/video/arts/music/100000004927975/adele-sweeps-2017-grammys.html?action=click&contentCollection=arts&module=embedded&pgtype=article&region=caption,214839,95,text/html; charset=utf-8
https://www.nytimes.com/2017/02/10/world/asia/philippines-earthquake-surigao-mindanao.html,76603,101,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/the-hunt-for-the-1996-olympics-bomber-tb091.html,18580,30,text/html; charset=UTF-8
https://www.nytimes.com/2015/10/17/world/europe/pressure-grows-on-merkel-as-strain-from-refugees-increases.html,87653,115,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/the-new-york-times-10-best-books-of-2006-tb104.html,18431,30,text/html; charset=UTF-8
https://www.nytimes.com/2016/04/22/arts/music/prince-dead.html,299728,114,text/html; charset=utf-8
https://www.nytimes.com/2016/03/15/world/europe/german-state-elections-point-to-vulnerability-for-angela-merkel.html,86679,106,text/html; charset=utf-8
https://www.nytimes.com/2016/01/07/arts/music/review-blackstar-david-bowies-emotive-and-cryptic-new-album.html,76622,110,text/html; charset=utf-8
https://www.nytimes.com/2015/11/08/magazine/the-displaced-introduction.html,83784,102,text/html; charset=utf-8
https://www.nytimes.com/2016/02/07/arts/music/beyonce-releases-surprise-single-formation-ahead-of-super-bowl-performance.html,80995,118,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/new-york-times-film-reviews-best-picture-picks-from-the-1980s-tb055.html,18744,30,text/html; charset=UTF-8
https://www.nytimes.com/2016/01/12/arts/music/david-bowie-dies-at-69.html,337465,110,text/html; charset=utf-8
https://www.nytimes.com/store/bernard-l-madoff-master-of-the-ponzi-scheme-tb012.html,18375,29,text/html; charset=UTF-8
https://www.nytimes.com/2015/11/19/arts/music/adele-25-album.html,78732,101,text/html; charset=utf-8
https://www.nytimes.com/2015/08/20/t-magazine/who-is-marc-jacobs.html,90423,96,text/html; charset=utf-8
https://www.nytimes.com/2017/02/01/us/mississippi-state-trump-visa-ban.html,87991,105,text/html; charset=utf-8
https://www.nytimes.com/by/andrew-keh,112798,124,text/html; charset=utf-8
https://www.nytimes.com/store/books/tbooks/plastic-surgery-trends-and-caveats-tb059.html,18652,30,text/html; charset=UTF-8
https://www.nytimes.com/store/books/tbooks/aldrich-ames-c-i-a-agent-turned-k-g-b-spy-tb004.html,18449,30,text/html; charset=UTF-8
https://www.nytimes.com/store/books/tbooks/the-1994-rwandan-genocide-tb075.html,18355,30,text/html; charset=UTF-8
https://www.nytimes.com/by/zach-schonbrun,112890,123,text/html; charset=utf-8
https://www.nytimes.com/2017/02/08/us/love-interrupted-a-travel-ban-separates-couples.html,83849,109,text/html; charset=utf-8
https://www.nytimes.com/store/cell-wars-the-immune-system-fights-cancer.html,18378,29,text/html; charset=UTF-8
https://www.nytimes.com/2017/01/30/dining/football-stadiums-food.html,96841,123,text/html; charset=utf-8
https://www.nytimes.com/store/2015-mets-season-to-savor.html,18703,29,text/html; charset=UTF-8
